D Y AO R D,D HH ER D,22
D Y AO R D,D AH D,13
D Y AO R D,D DH AH D,3
D Y AO R D,D D,1
D Y AO R D,D N OW D,3
D Y AO R D,D T UW D,3
S IY,S HH IY,6
S IY,S SH IY,1
AA SH W,AA CH T W,3
AA SH W,AA CH W,3
AA SH W,AA Z W,5
AA SH W,AA R D W,1
AA SH W,AA S T W,5
AA SH W,AA TH W,2
DH IH S,DH AH S,4
S D AY,S K AY,1
AY V S,AY S,1
P IY T S ER IY,P AY P AH R IY,1
IY AH Z,IY Z,2
IY AH Z,IY D ER Z,1
Z AA R,Z AO R,1
K L AH,K W AH,1
N CH,N S,1
 P UH T, B AH T,7
L AA K,L AE K,2
 D R, B R,1
 D R, T R,1
R AA P F,R AO T F,1
R AA P F,R IH F,1
D Y AO R D AA R K,D HH ER B AE K,1
S UW T,S EH T,3
S UW T,S AE T,2
S UW T,S IH T,1
S UW T,S T,5
S UW T,S ER T,1
S UW T,S UH T,4
T IH N,T AH N,106
T IH N,T EH N,1
N G,N D G,102
R IY S IY W,R EY W,11
HH AH S K IY Y,HH AE Z Y,1
M AA K D,M AO R D,1
 AA HH AA, AA,1
IY TH AO T,IY Z G AA T,1
D AH V,D IH V,1
S IY AE,S AE,1
S T EH,S DH AH EH,1
K N,K AH N,1
N IH,N AA M IH,1
N IH,N HH IH,1
K AH L,K L,3
K AH L,K AA L,1
K AH L,K AO L,1
L IH F IH SH AH N S IY,L IY,1
AH V P,AH P,1
P Y UW T ER AA R,P IH R,1
R B,R AH B,1
M TH EY R,M DH EH R,6
UW CH AA R L,UW K AE L,1
L IY Z D ER T,L IH T,1
T IY D IH SH AH,T R AH,1
AH Z,AH CH,1
AH Z,AH N,1
K AE L S,K EY S,2
K AE L S,K AA N S,1
S IY AH M M,S M,2
EY K S,EY T S,1
IY S IY W,IY N W,1
IY S IY W,IY AH W,1
IY S IY W,IY Z AH N W,1
Y IH R,Y UW,9
Y IH R,Y AO R,7
K DH AE,K AE,1
AE T,AE Z,1
