T IH N,T AH N,84
T IH N,T EH N,1
T IH N,T N,1
N G,N D G,83
N G,N AH G,1
N G,N IY G,1
N G,N D AH G,1
N G,N UW G,1
S IY W,S W,4
S IY W,S DH AH W,1
S IY W,S Y UW W,3
S IY W,S AH N T W,2
S IY W,S AH M W,1
S IY W,S AH W,1
S IY W,S K UW L W,1
S IY W,S AH N D W,1
S IY W,S Y AO R W,1
S IY W,S IH NG W,1
 HH IH, DH IH S IH,1
 HH IH, DH IH,2
D HH IH Z B,D M OW S T B,1
N AH,N D AH,6
N AH,N F R AH,1
N AH,N T AH,1
N AH,N DH AH,1
N AH,N K R UW AH,1
N M EY F,N AH V AH F,1
F AO L F,F AA R F,1
 P, DH AH P,7
AH Z AA R,AH S AO R,1
R K,R T K,1
R K,R B,1
R K,R AH K,1
IH K,IH K K,1
L AH,L IH N T AH,1
L AH,L EH V AH,1
L AH,L DH AH,1
N CH,N Z,1
Z IH N,Z AH N,9
N DH,N D DH,3
 EH, DH AH EH,2
AA R K S,AA G Z S,3
S UW T IH N G,S OW G,2
S UW T IH N G,S IY G,1
 HH AH S, AE S,1
K IY Y,K AH Y,1
M AA K D,M AY D,1
 AA HH AA, AA,1
D AH V,D IH V,1
R S,R S T S,1
Z AH CH IY V,Z SH EY V,1
D AH,D DH AH,1
D AH,D UH R IH NG DH AH,1
D AH,D IY AH,3
AH V P Y UW T ER AA R,AH F IY L D AO R,1
R B,R AH B,2
 DH AH M AO R N IH NG D UW AA N DH AH S, S,1
B G L,B L,3
 CH IY P S T AA K IH NG Z, JH EY M Z,1
Z R,Z D AO G R,1
R AH N,R AE N,1
R W AO,R M AO,1
R N,R AA N,1
R N,R OW N,1
R N,R,1
 D AA N T D UW CH AA R L IY Z D ER T IY D IH SH AH Z,,1
 IH N W, W,1
K AH M,K AA M,3
T AH K,T AA K,1
T AH K,T IH K,1
 M, DH AH M,6
 AA R T AH F IH SH AH L IH N T EH L AH JH AH N S IH Z F AO R R IY L,,1
W ER M,W AO R M,2
W ER M,W AA N T M,1
UW L IY,UW W IY,1
L EY K,L AY K,2
 SH, DH AH SH,6
 SH, DH AE T SH,2
G L AY,G M AY,1
AY K DH,AY N D DH,1
AY K DH,AY T DH,2
 D AE, DH AH AE,2
 D AE, DH AE,2
S AH Z,S ER IH Z,1
S AH Z,S IH Z,2
S AH Z,S IY W IH DH,1
S AH Z,S IY,1
S AH Z,S ER Z,1
S AH Z,S,1
AO L T,AO T,1
T ER N EY,T AH M EY,1
T AH D,T IH D,1
T AH D,T IH T,1
DH S AH,DH F R AH M DH AH,1
AH NG AO R S,AH M OW S T S,1
N V ER S AH Z,N IH SH UW Z,1
ER R AE N,ER IH N,1
N HH IH M AO,N L AO,1
AO F HH IY R S,AO S,1
